MobileMedia2,MediaSelection,Photo,Music,Video,MusicPlayer,MediaManagement,Favourites,SetFavourites,ViewFavourites,CopyMedia,SMSTransfer,ReceivePhoto,SendPhoto,ScreenSize,Screen1,Screen2,Screen3,Speakerphone,Calendar,Radio,CallManager,TVDigital,OS,Androide,WindowsMobile,Symbia,iOS,TouchScreen,Connectivity,Bluetooth,WiFi,Gmail,GoogleMaps,Youtube,GPS,ResolutionCamera,Resolution3MP,Resolution8MP,Language,Portuguese,English,Spanish,Cost,Cache
True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True,True,False,True,100,7827
True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,True,True,False,True,100,7203
True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,True,True,False,True,100,2373
True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,False,True,True,True,True,False,False,False,False,True,True,False,True,100,4515
True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,False,True,True,True,True,False,False,False,False,True,True,False,False,100,3206
True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,True,False,False,100,7992
True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,True,False,False,100,6199
True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,True,False,False,100,3723
True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,True,False,False,100,4665
True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,100,5080
True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,100,2264
True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,100,3471
True,True,True,True,False,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,100,402
True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,100,5571
True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,100,3456
True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,100,3155
True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,False,True,True,False,False,100,588
True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False,False,100,4788
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False,False,100,3716
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,True,False,False,100,7604
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,True,False,False,100,2309
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,100,4283
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,100,5323
True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,100,3074
True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,100,554
True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,100,399
True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,100,2988
True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,True,False,False,100,6496
True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,True,False,False,100,7875
True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,True,False,False,100,6613
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,True,False,False,100,3594
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,True,False,False,100,7300
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,True,False,True,100,1497
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,True,False,True,100,2370
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,True,False,True,100,7315
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,True,False,True,100,4946
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,True,True,False,True,100,1981
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,True,False,True,True,False,True,True,False,True,100,3540
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,False,True,True,False,True,True,False,True,True,False,True,100,4251
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,False,True,True,False,True,True,False,True,True,False,False,100,7293
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,False,False,100,48
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,False,False,100,1805
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,False,False,100,6777
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,5799
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,2772
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,True,True,False,False,100,2577
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,True,True,False,False,100,2270
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,True,True,False,True,100,1952
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False,True,100,7151
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,False,True,True,False,True,100,4515
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,True,True,False,False,False,False,True,True,False,True,100,1749
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,True,True,False,False,False,False,True,True,False,True,100,2530
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,100,608
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,100,1722
True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,100,5624
True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,100,4631
True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,100,3385
True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,100,167
True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,100,5769
True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,False,True,100,7797
True,True,False,True,False,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,False,True,100,347
True,True,False,True,False,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,True,True,False,True,100,5514
True,True,False,True,False,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,100,4699
True,True,False,True,False,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,True,True,False,True,100,5918
True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,True,True,False,True,100,2627
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,True,True,False,True,100,2929
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,True,True,False,False,100,1566
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,100,7666
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,100,3675
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,100,1810
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,100,807
True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,100,6476
True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,100,3654
True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,100,3145
True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,100,5204
True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,100,4084
True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,100,7839
True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,528
True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,True,False,False,100,5327
True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,100,4606
True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,100,3180
True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,100,3448
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,100,5401
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,True,False,False,100,768
True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,False,False,100,6002
True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,False,False,100,438
True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,True,True,False,False,100,3276
True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,100,2225
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,100,1044
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,100,7808
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,100,3665
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,True,False,True,100,2647
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,True,False,True,100,4273
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,100,6340
True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,100,6161
True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,100,2774
True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,100,1057
True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,100,6377
True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,100,3028
True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,100,2719
True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,True,True,False,False,100,7039
True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,True,True,False,False,100,5230
True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False,False,False,False,False,True,True,False,False,100,3446
True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,True,False,False,100,2476
True,True,False,True,False,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,True,False,False,100,1050
True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,True,False,False,100,2267
True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,True,False,False,100,4729
True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,True,False,False,100,767
True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,True,False,False,100,4639
True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,2187
True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,100,6178
True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,100,7708
True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,100,1961
True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,100,5101
True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,100,3534
True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,True,100,1047
True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,True,100,7258
True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,False,True,True,False,True,100,1409
True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,True,False,True,100,6535
True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,True,False,True,100,4958
True,True,True,True,False,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,True,False,True,100,447
True,True,True,True,False,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,1548
True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,2790
True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,1620
True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,3075
True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,1631
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,3173
True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,4727
True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,5535
True,True,False,False,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,4073
True,True,False,False,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,6950
True,True,False,False,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,7763
True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,2456
True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,2438
True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,113
True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,6999
True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,1685
True,True,True,False,False,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,8
True,True,True,False,False,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,True,True,False,True,100,664
True,True,True,False,False,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,True,True,False,True,100,784
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,True,True,False,True,100,805
True,True,False,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,True,True,False,True,100,7386
True,True,False,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,True,True,False,True,100,547
True,True,False,False,True,False,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,True,True,False,True,100,4351
True,True,False,False,True,False,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,True,True,False,False,100,6927
True,True,False,False,True,False,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,True,True,False,False,100,7351
True,True,False,False,True,False,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,True,False,False,100,6116
True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,True,False,False,100,2575
True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,True,True,False,False,100,5432
True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,True,True,False,False,100,6823
True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,100,1501
