MobileMedia2,MediaSelection,Photo,Music,Video,MusicPlayer,MediaManagement,Favourites,SetFavourites,ViewFavourites,CopyMedia,SMSTransfer,ReceivePhoto,SendPhoto,ScreenSize,Screen1,Screen2,Screen3,Speakerphone,Calendar,Radio,CallManager,TVDigital,OS,Androide,WindowsMobile,Symbia,iOS,TouchScreen,Connectivity,Bluetooth,WiFi,Gmail,GoogleMaps,Youtube,GPS,ResolutionCamera,Resolution3MP,Resolution8MP,Language,Portuguese,English,Spanish,Cost,Cache
True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,True,True,True,False,100,5270
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,True,True,True,False,100,5845
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,True,False,True,True,True,True,False,100,179
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,True,True,True,False,100,7616
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,True,True,True,False,100,483
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,True,True,False,100,3620
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,100,6062
True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,100,7397
True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,100,2882
True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,100,5506
True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,False,100,506
True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,False,100,1164
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,False,100,4640
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,False,100,7387
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,False,100,1314
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,True,False,100,3426
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,True,True,False,True,True,True,True,False,100,1359
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,False,True,True,True,True,False,100,3068
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,True,True,False,True,True,True,True,False,100,4570
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True,True,True,False,100,1619
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,True,False,100,7838
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,100,660
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,100,2673
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,100,2468
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,100,1836
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,100,7291
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,100,7440
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,100,5710
True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,100,4000
True,True,True,False,True,False,True,False,False,False,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,100,5921
True,True,True,False,True,False,True,False,False,False,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,100,4142
True,True,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,100,1108
True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,100,1502
True,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,100,5216
True,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,100,7273
True,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,100,4912
True,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,100,5675
True,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,100,6172
True,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,100,4419
True,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,100,5677
True,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,100,5399
True,True,True,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,100,3341
True,True,True,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,100,5157
True,True,True,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,100,6180
True,True,True,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,100,2195
True,True,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,100,4763
True,True,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,100,1549
True,True,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,100,1808
True,True,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,100,4156
True,True,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,100,1477
True,True,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,100,2672
True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,100,3378
True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,100,5294
True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,100,5139
True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,100,2477
True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,True,False,False,True,False,True,True,True,False,False,100,815
True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,True,False,True,True,True,False,False,True,False,True,True,True,False,False,100,6436
True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,True,True,False,False,True,False,True,True,True,False,False,100,2564
True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,False,True,False,True,True,True,False,False,100,6617
True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,False,True,False,True,True,True,False,False,100,4275
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,False,True,False,True,True,True,False,False,100,7742
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,True,True,False,True,True,True,False,False,100,7467
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,True,True,False,True,True,True,False,False,100,4395
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,True,True,False,True,True,True,True,False,100,7939
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,True,False,True,True,True,True,False,100,414
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,False,True,False,True,True,True,True,False,100,2383
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,True,False,True,True,True,True,False,100,68
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,True,True,True,False,True,False,False,True,False,True,True,True,True,False,100,6853
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,True,True,True,False,True,False,False,True,False,True,True,True,False,False,100,3674
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,True,False,True,True,True,False,False,100,4268
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,True,False,True,True,True,False,False,100,3092
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,True,True,True,False,True,False,False,True,False,True,True,True,False,False,100,1874
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,100,6296
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,100,3261
True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,100,2300
True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,100,212
True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,100,6014
True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,100,3026
True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,True,False,False,100,1065
True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True,True,True,True,False,False,True,True,False,True,True,True,False,False,100,1589
True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,False,True,True,False,True,True,True,False,False,100,4324
True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,True,False,True,True,True,False,False,100,2656
True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True,True,True,True,False,False,False,True,False,True,True,True,False,False,100,7782
True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True,True,True,True,True,False,False,True,False,True,True,True,False,False,100,7616
True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,False,False,True,False,True,True,True,False,False,100,7772
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,False,False,True,False,True,True,True,False,False,100,5701
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,False,False,True,False,True,True,True,False,False,100,6926
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False,False,True,False,True,True,True,False,False,100,2765
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False,False,True,False,True,True,True,True,False,100,1257
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False,True,True,False,True,True,True,True,False,100,4646
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,False,True,True,False,True,True,True,True,False,100,6616
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,False,False,True,True,False,True,True,True,True,False,100,4615
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,False,False,True,True,False,True,True,False,True,False,100,4726
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,True,False,False,True,True,False,True,True,False,True,False,100,4271
True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,True,False,False,True,True,False,True,True,False,True,False,100,649
True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,False,False,True,True,False,True,True,False,True,False,100,5266
True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,100,5239
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,100,4499
True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,100,7213
True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,100,6863
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,100,4242
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,True,True,False,100,5366
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,True,False,False,100,4885
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,False,True,True,False,True,True,True,False,False,100,6087
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,False,False,True,True,False,True,True,True,False,False,100,1037
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,False,False,False,True,False,True,True,True,False,False,100,365
True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,False,False,False,True,False,True,True,True,False,False,100,7336
True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,False,True,False,True,True,True,False,False,100,6043
True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,False,True,True,True,False,False,100,469
True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,False,False,True,True,False,True,True,True,False,False,100,5328
True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,True,False,False,True,True,False,True,True,True,False,False,100,6579
True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,True,False,False,False,True,False,True,True,True,False,False,100,5470
True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,False,False,False,True,False,True,True,True,False,False,100,4918
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,False,False,False,True,False,True,True,True,False,False,100,213
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,False,True,False,True,True,True,False,False,100,6677
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,False,True,True,True,False,False,100,1981
True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,False,True,True,False,True,True,True,False,False,100,5938
True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,False,100,3964
True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,100,7951
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,100,1040
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,100,2336
True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,100,7718
True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,100,3018
True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,False,False,False,True,False,True,True,True,True,False,100,7516
True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,True,False,False,False,True,False,True,True,True,True,False,100,1511
True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,False,False,False,True,False,True,True,True,True,False,100,6560
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,False,False,False,True,False,True,True,True,True,False,100,7127
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,False,False,False,True,False,True,True,False,True,False,100,6864
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,True,False,False,False,True,False,True,True,False,True,False,100,2333
True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,True,False,False,False,True,False,True,True,False,True,False,100,218
True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,True,False,False,False,True,False,True,True,True,True,False,100,1175
True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,False,False,False,True,False,True,True,True,True,False,100,6671
True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,True,False,True,True,True,True,False,100,3975
True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,True,False,True,True,False,True,False,100,2385
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,True,False,True,True,False,True,False,100,7538
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,100,3636
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,100,1551
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,False,True,True,True,True,False,False,False,True,False,True,True,False,True,False,100,7629
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,False,True,True,True,True,False,False,False,True,False,True,True,True,True,False,100,2376
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,False,True,True,True,True,True,False,False,True,False,True,True,True,True,False,100,2822
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,False,True,True,True,False,True,False,False,True,False,True,True,True,True,False,100,470
True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,False,True,True,True,False,True,False,False,True,False,True,True,True,True,False,100,653
True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,False,True,True,True,False,True,False,False,True,False,True,True,True,False,False,100,3555
True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,False,True,False,False,True,False,True,True,True,False,False,100,5863
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,False,True,False,False,True,False,True,True,True,False,False,100,7658
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,100,2605
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,100,3142
True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,100,4331
True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,True,False,False,100,6638
True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,False,True,False,True,True,True,False,True,True,False,True,True,True,False,False,100,4799
True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,True,False,True,True,False,True,True,True,False,False,100,6116
